Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ
2021-01-14 15:05:28.683,0.006840785547178619,-0.9369432682893714,-0.3523004298307458,-0.0017800614004954696,0.003618154674768448,0.003137403866276145,0.8204330205917358,0.5716210007667542,-0.001247999956831336,-0.011660000309348106
2021-01-14 15:05:28.693,0.009772550238638508,-0.9371875256908182,-0.35181181771414616,-0.0036126570776104927,0.005450750235468149,0.003137403866276145,0.8204479813575745,0.571599006652832,-0.001276999944821,-0.01166599988937378
2021-01-14 15:05:28.703,0.010505491221437648,-0.9381648472377232,-0.35156748732741994,-0.0036126570776104927,0.007283346261829138,0.0037482690531760454,0.8204699754714966,0.5715680122375488,-0.001294999965466559,-0.011660000309348106
2021-01-14 15:05:28.713,0.0102611775605046,-0.9366989135742186,-0.35376631483739734,-0.004834387917071581,0.009115941822528839,0.0025265386793762445,0.8204929828643799,0.5715360045433044,-0.001310999970883131,-0.011652999557554722
2021-01-14 15:05:28.723,0.010994119303567067,-0.9371875256908182,-0.3510788752108204,-0.005445253103971481,0.009726807475090027,6.939428858458996E-4,0.8205050230026245,0.5715169906616211,-0.001344999996945262,-0.011682000011205673
2021-01-14 15:05:28.733,0.01319294225196449,-0.9366989135742186,-0.352544760217472,-0.007277848664671183,0.008505076169967651,6.939428858458996E-4,0.820518970489502,0.5714960098266602,-0.0013770000077784061,-0.01170899998396635
2021-01-14 15:05:28.743,0.014414512077156378,-0.9386534593543228,-0.35425495128242335,-0.007277848664671183,0.007894211448729038,0.0013048081891611218,0.8205339908599854,0.5714750289916992,-0.0014070000033825636,-0.011737000197172165
2021-01-14 15:05:28.753,0.015636080381821613,-0.9379204925225705,-0.35156748732741994,-0.009110444225370884,0.004229020327329636,0.0019156733760610223,0.8205490112304688,0.5714529752731323,-0.0014299999456852674,-0.011761999689042568
2021-01-14 15:05:28.763,0.014658825738089425,-0.9364546561727718,-0.35498789378574913,-0.009110444225370884,0.003618154674768448,0.0013048081891611218,0.8205649852752686,0.5714290142059326,-0.001446999958716333,-0.011784999631345272
2021-01-14 15:05:28.773,0.012215687608232302,-0.9327899193277164,-0.35059023876579437,-0.007888713851571083,0.003007289720699191,0.0025265386793762445,0.8205810189247131,0.5714060068130493,-0.0014600000577047467,-0.01181000005453825
2021-01-14 15:05:28.783,0.011482746625433162,-0.933034274042869,-0.3527890662757718,-0.007888713851571083,-4.703662489191629E-5,0.0019156733760610223,0.8205990195274353,0.5713790059089661,-0.0014680000022053719,-0.011832999996840954
2021-01-14 15:05:28.793,0.011238432964500115,-0.9320569524959641,-0.35132318126912015,-0.007888713851571083,-0.0037122280336916447,0.0019156733760610223,0.8206160068511963,0.571353018283844,-0.0014750000555068254,-0.011855999939143658
2021-01-14 15:05:28.803,0.008795294834642994,-0.9332785314443159,-0.35376631483739734,-0.007277848664671183,-0.0037122280336916447,0.003137403866276145,0.8206350207328796,0.5713260173797607,-0.0014799999771639705,-0.011873000301420689
2021-01-14 15:05:28.813,0.008795294834642994,-0.9323013072111168,-0.3503459327074946,-0.0060561178252100945,-0.0049339584074914455,0.003137403866276145,0.8206539750099182,0.5712980031967163,-0.0014850000152364373,-0.011889999732375145
2021-01-14 15:05:28.823,0.007818040190910806,-0.9327899193277164,-0.3503459327074946,-0.0036126570776104927,-0.0049339584074914455,0.0025265386793762445,0.8206750154495239,0.5712680220603943,-0.0014830000000074506,-0.011892000213265419
2021-01-14 15:05:28.833,0.0083066675127769,-0.9357216893410195,-0.3503459327074946,-0.004223522264510393,-0.004323093220591545,0.0019156733760610223,0.8206949830055237,0.5712400078773499,-0.0014929999597370625,-0.011904999613761902
2021-01-14 15:05:28.843,0.0083066675127769,-0.93523307722442,-0.3510788752108204,-0.004223522264510393,-0.0031013628467917442,8.30776771181263E-5,0.820713996887207,0.5712119936943054,-0.0015059999423101544,-0.01191600039601326
2021-01-14 15:05:28.853,0.01172706028636621,-0.9369432682893714,-0.3474141626941914,-0.0030017916578799486,-0.0018796323565766215,-0.0011386527912691236,0.820730984210968,0.5711870193481445,-0.0015200000489130616,-0.011927000246942043
2021-01-14 15:05:28.863,0.01319294225196449,-0.9381648472377232,-0.3474141626941914,-0.005445253103971481,-0.0018796323565766215,-0.0011386527912691236,0.8207610249519348,0.5711429715156555,-0.0015490000369027257,-0.011946000158786774
2021-01-14 15:05:28.873,0.01246000126916535,-0.9406080051344268,-0.348391411255817,-0.005445253103971481,-0.0018796323565766215,-0.0011386527912691236,0.8207610249519348,0.5711429715156555,-0.0015490000369027257,-0.011946000158786774
2021-01-14 15:05:28.883,0.01490313939902247,-0.9418294867690727,-0.34814710519751724,-0.006666983012109995,-0.001268767169676721,-0.0017495180945843458,0.8207719922065735,0.5711280107498169,-0.0015510000521317124,-0.011944999918341637
2021-01-14 15:05:28.893,0.012215687608232302,-0.9406080051344268,-0.34863574164254324,-0.00849957950413227,-0.0031013628467917442,-0.0011386527912691236,0.8207799792289734,0.5711159706115723,-0.001551999943330884,-0.011944999918341637
2021-01-14 15:05:28.903,0.01319294225196449,-0.9374318804059709,-0.3510788752108204,-0.00849957950413227,-0.0049339584074914455,-5.277875461615622E-4,0.8207870125770569,0.5711060166358948,-0.001550000044517219,-0.011946000158786774
2021-01-14 15:05:28.913,0.0102611775605046,-0.9340114982760682,-0.35010160232076837,-0.007277848664671183,-0.006155689246952534,-0.0017495180945843458,0.820792019367218,0.5710989832878113,-0.0015569999814033508,-0.011962000280618668
2021-01-14 15:05:28.923,0.009283922916772413,-0.9327899193277164,-0.3523004298307458,-0.0030017916578799486,-0.012264341115951538,-5.277875461615622E-4,0.8208039999008179,0.5710809826850891,-0.0015510000521317124,-0.011966000311076641
2021-01-14 15:05:28.933,0.008795294834642994,-0.9320569524959641,-0.35205612377244594,-0.0030017916578799486,-0.01043174508959055,8.30776771181263E-5,0.820813000202179,0.5710679888725281,-0.001550000044517219,-0.011966999620199203
2021-01-14 15:05:28.943,0.0102611775605046,-0.9315683403793645,-0.3532777027207978,-0.0030017916578799486,-0.007988284341990948,-5.277875461615622E-4,0.8208240270614624,0.5710530281066895,-0.0015510000521317124,-0.011966000311076641
2021-01-14 15:05:28.953,0.007573726529977759,-0.9332785314443159,-0.35425495128242335,-0.002390926703810692,-0.0049339584074914455,-5.277875461615622E-4,0.8208370208740234,0.5710340142250061,-0.0015620000194758177,-0.011978999711573124
2021-01-14 15:05:28.963,0.008062353851843852,-0.9325455646125637,-0.35352200877909756,-5.58330852072686E-4,-0.0049339584074914455,8.30776771181263E-5,0.8208519816398621,0.571012020111084,-0.0015660000499337912,-0.011975999921560287
2021-01-14 15:05:28.973,0.008062353851843852,-0.933034274042869,-0.35352200877909756,-5.58330852072686E-4,-0.0031013628467917442,-5.277875461615622E-4,0.8208690285682678,0.5709879994392395,-0.0015719999792054296,-0.011971999891102314
2021-01-14 15:05:28.983,0.008550981173709947,-0.9354773346258669,-0.35303337233407156,6.633996381424367E-4,-0.0037122280336916447,-5.277875461615622E-4,0.82088702917099,0.5709620118141174,-0.0015790000325068831,-0.011966999620199203
2021-01-14 15:05:28.993,0.010505491221437648,-0.9386534593543228,-0.3503459327074946,0.0018851301865652204,-0.0049339584074914455,8.30776771181263E-5,0.8209059834480286,0.5709350109100342,-0.0015869999770075083,-0.011962000280618668
2021-01-14 15:05:29.003,0.010016863899571554,-0.93840910463917,-0.3474141626941914,6.633996381424367E-4,-0.0049339584074914455,-5.277875461615622E-4,0.820921003818512,0.5709130167961121,-0.0015940000303089619,-0.011957000009715557
2021-01-14 15:05:29.013,0.009772550238638508,-0.9401192957041214,-0.3471698566358916,-5.58330852072686E-4,-0.006155689246952534,-5.277875461615622E-4,0.8209329843521118,0.5708950161933899,-0.001610000035725534,-0.011966000311076641
2021-01-14 15:05:29.023,0.012215687608232302,-0.940363650419274,-0.34790279913921746,-0.0030017916578799486,-0.006766554433852434,-0.0011386527912691236,0.8209419846534729,0.5708829760551453,-0.0016159999649971724,-0.011962000280618668
2021-01-14 15:05:29.033,0.00952823657770546,-0.9381648472377232,-0.3510788752108204,-0.002390926703810692,-0.006766554433852434,-5.277875461615622E-4,0.8209480047225952,0.5708739757537842,-0.0016199999954551458,-0.011958999559283257
2021-01-14 15:05:29.043,0.011482746625433162,-0.9376762351211235,-0.3510788752108204,-0.0011691960971802473,-0.0049339584074914455,-0.0017495180945843458,0.8209549784660339,0.5708640217781067,-0.0016250000335276127,-0.01195599976927042
2021-01-14 15:05:29.053,0.0102611775605046,-0.9376762351211235,-0.35181181771414616,6.633996381424367E-4,-0.0049339584074914455,-0.0023603832814842463,0.8209609985351562,0.5708550214767456,-0.0016380000161007047,-0.011966999620199203
2021-01-14 15:05:29.063,0.006596471125982245,-0.9332785314443159,-0.352544760217472,0.001274264883249998,-0.0031013628467917442,-0.0017495180945843458,0.820967972278595,0.5708439946174622,-0.0016540000215172768,-0.011983999982476234
2021-01-14 15:05:29.073,0.00952823657770546,-0.9315683403793645,-0.35059023876579437,0.001274264883249998,-4.703662489191629E-5,6.939428858458996E-4,0.820976972579956,0.5708310008049011,-0.0016599999507889152,-0.011979999952018261
2021-01-14 15:05:29.083,0.009039609255839366,-0.9335228861594687,-0.35156748732741994,0.0018851301865652204,0.0011746938107535243,6.939428858458996E-4,0.8209869861602783,0.5708169937133789,-0.0016799999866634607,-0.011994999833405018
2021-01-14 15:05:29.093,0.0083066675127769,-0.9340114982760682,-0.3510788752108204,5.253441122476943E-5,0.004229020327329636,0.0019156733760610223,0.8209980130195618,0.5708019733428955,-0.001686000032350421,-0.011989999562501907
2021-01-14 15:05:29.103,0.006840785547178619,-0.9364546561727718,-0.3557208362890749,-0.0017800614004954696,0.006061615888029337,0.0013048081891611218,0.821008026599884,0.5707859992980957,-0.0017030000453814864,-0.011998999863862991
