Timestamp,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ
2021-01-14 15:00:59.361,-0.008062353851843852,-0.9286365703660614,-0.3562094484056745,0.002495995257049799,0.007894211448729038,0.0037482690531760454,0.7088009715080261,0.49027299880981445,0.2848770022392273,0.4196160137653351
2021-01-14 15:00:59.371,-0.008795294834642994,-0.9325455646125637,-0.3579196637990523,0.003106860676780343,0.004229020327329636,0.0037482690531760454,0.7088220119476318,0.49027499556541443,0.28484898805618286,0.41959699988365173
2021-01-14 15:00:59.381,-0.011238432964500115,-0.9332785314443159,-0.3559651423473747,0.002495995257049799,0.0017855591140687466,0.0025265386793762445,0.7088419795036316,0.4902789890766144,0.2848230004310608,0.4195770025253296
2021-01-14 15:00:59.391,-0.012215687608232302,-0.9325455646125637,-0.3588969123606779,5.253441122476943E-5,5.638286238536239E-4,0.0013048081891611218,0.7088609933853149,0.4902830123901367,0.28479599952697754,0.41955599188804626
2021-01-14 15:00:59.401,-0.012704314930098397,-0.9313240829779177,-0.35938552447727745,5.253441122476943E-5,5.638286238536239E-4,0.0013048081891611218,0.7088750004768372,0.49028798937797546,0.2847740054130554,0.41954201459884644
2021-01-14 15:00:59.411,-0.014414512077156378,-0.9281479582494618,-0.360851409483929,-5.58330852072686E-4,0.0011746938107535243,-5.277875461615622E-4,0.7088930010795593,0.4902949929237366,0.284743994474411,0.41952401399612427
2021-01-14 15:00:59.421,-0.011971373947299255,-0.9266821218996631,-0.360851409483929,6.633996381424367E-4,0.003007289720699191,-0.0017495180945843458,0.7089080214500427,0.4903019964694977,0.284714013338089,0.41951099038124084
2021-01-14 15:00:59.431,-0.010505491221437648,-0.9279036035343091,-0.3596298548640037,6.633996381424367E-4,0.006061615888029337,-0.0011386527912691236,0.7089239954948425,0.4903090000152588,0.28467899560928345,0.4194999933242798
2021-01-14 15:00:59.441,-0.0051305887802523,-0.9293695371978137,-0.36060710342562924,0.003106860676780343,0.007894211448729038,-0.0029712487012147903,0.7089409828186035,0.49031299352645874,0.28464099764823914,0.4194920063018799
2021-01-14 15:00:59.451,-0.0051305887802523,-0.9318126950945173,-0.3613400459289551,0.004328591283410788,0.007283346261829138,-0.0023603832814842463,0.7089589834213257,0.4903160035610199,0.284604012966156,0.4194839894771576
2021-01-14 15:00:59.461,-0.0051305887802523,-0.9342557556775151,-0.36353887343893243,0.002495995257049799,0.003007289720699191,-0.0023603832814842463,0.7090039849281311,0.4903149902820587,0.2845349907875061,0.41945499181747437
2021-01-14 15:00:59.471,-0.0026874514106585055,-0.940363650419274,-0.36573770094890984,5.253441122476943E-5,0.0017855591140687466,-0.0023603832814842463,0.7090280055999756,0.4903090000152588,0.2845059931278229,0.41944000124931335
2021-01-14 15:00:59.481,-0.00415333375638845,-0.9413408746524732,-0.3669592555688352,-5.58330852072686E-4,-6.579018663614988E-4,-0.004192979075014591,0.7090579867362976,0.4903019964694977,0.28447699546813965,0.41941800713539124
2021-01-14 15:00:59.491,-0.0036647064345223562,-0.9440283872643295,-0.3667149495105354,-0.0011691960971802473,-0.0031013628467917442,-0.005414709448814392,0.7090910077095032,0.4902929961681366,0.2844479978084564,0.41939300298690796
2021-01-14 15:00:59.501,-0.00952823657770546,-0.9442726446657764,-0.36549337056218356,-5.58330852072686E-4,-0.002490497659891844,-0.007247305475175381,0.7091240286827087,0.49028098583221436,0.28442299365997314,0.4193679988384247
2021-01-14 15:00:59.511,-0.009283922916772413,-0.9435396778340241,-0.3637831794972322,0.0018851301865652204,-0.0031013628467917442,-0.008469035848975182,0.7091550230979919,0.4902710020542145,0.2843959927558899,0.4193449914455414
2021-01-14 15:00:59.521,-0.011238432964500115,-0.9410966172510263,-0.3632945430522062,0.003106860676780343,-0.0031013628467917442,-0.009690766222774982,0.7091860175132751,0.49026501178741455,0.28436699509620667,0.4193199872970581
2021-01-14 15:00:59.531,-0.010994119303567067,-0.9391420714709223,-0.35938552447727745,0.004328591283410788,-4.703662489191629E-5,-0.009079900570213795,0.709214985370636,0.4902620017528534,0.28433600068092346,0.419295996427536
2021-01-14 15:00:59.541,-0.00952823657770546,-0.9337671435609155,-0.36060710342562924,0.003717726096510887,-0.0018796323565766215,-0.009079900570213795,0.7092390060424805,0.4902620017528534,0.28430700302124023,0.4192740023136139
2021-01-14 15:00:59.551,-0.008795294834642994,-0.9335228861594687,-0.3581639698573521,0.004328591283410788,-0.0031013628467917442,-0.007247305475175381,0.7092639803886414,0.4902629852294922,0.28427600860595703,0.41925299167633057
2021-01-14 15:00:59.561,-0.007085099208111665,-0.9301025040295658,-0.35987416092230345,0.004328591283410788,-0.0031013628467917442,-0.006636439822614193,0.7092850208282471,0.49026399850845337,0.2842490077018738,0.4192329943180084
2021-01-14 15:00:59.571,-0.007573726529977759,-0.9274149914177096,-0.36036279736732946,0.004939456470310688,-0.0031013628467917442,-0.007247305475175381,0.7093070149421692,0.49026501178741455,0.2842229902744293,0.4192129969596863
2021-01-14 15:00:59.581,-0.009039609255839366,-0.9247275761195591,-0.36109573987065524,0.003717726096510887,-0.004323093220591545,-0.006636439822614193,0.7093300223350525,0.49026399850845337,0.28419598937034607,0.41919299960136414
2021-01-14 15:00:59.591,-0.009039609255839366,-0.9242389640029595,-0.35914121841897767,0.003106860676780343,-0.006155689246952534,-0.007858170196413994,0.7093549966812134,0.4902609884738922,0.28416699171066284,0.41917499899864197
2021-01-14 15:00:59.601,-0.006596471125982245,-0.9252161882361587,-0.3579196637990523,0.004939456470310688,-0.004323093220591545,-0.007858170196413994,0.7093790173530579,0.49025800824165344,0.2841370105743408,0.4191569983959198
2021-01-14 15:00:59.611,-0.006840785547178619,-0.9257048003527583,-0.35498789378574913,0.004328591283410788,-0.004323093220591545,-0.009690766222774982,0.7094039916992188,0.4902540147304535,0.2841089963912964,0.41913801431655884
2021-01-14 15:00:59.621,-0.0073294128690447125,-0.9264377671845104,-0.3562094484056745,0.003717726096510887,-0.0049339584074914455,-0.010912496596574783,0.7094259858131409,0.49025100469589233,0.2840850055217743,0.41912001371383667
2021-01-14 15:00:59.631,-0.007085099208111665,-0.929125182482661,-0.35718672129572654,0.004328591283410788,-0.007988284341990948,-0.01030163187533617,0.7094489932060242,0.49025100469589233,0.2840610146522522,0.41909798979759216
2021-01-14 15:00:59.641,-0.006107843804116151,-0.9308353735476124,-0.3569423909090003,0.004939456470310688,-0.011042610742151737,-0.012134226970374584,0.7094690203666687,0.49025100469589233,0.28404000401496887,0.4190790057182312
2021-01-14 15:00:59.651,-0.006352157465049199,-0.9327899193277164,-0.3552321998440489,0.006161186844110489,-0.01043174508959055,-0.011523362249135971,0.7094889879226685,0.49025198817253113,0.2840209901332855,0.4190579950809479
2021-01-14 15:00:59.661,-0.0073294128690447125,-0.9381648472377232,-0.35498789378574913,0.0055503216572105885,-0.009210015647113323,-0.010912496596574783,0.709505021572113,0.4902540147304535,0.2840059995651245,0.41903799772262573
2021-01-14 15:00:59.671,-0.008062353851843852,-0.942562453600825,-0.35449925734072313,0.003717726096510887,-0.007988284341990948,-0.011523362249135971,0.7095270156860352,0.4902769923210144,0.28401198983192444,0.4189690053462982
2021-01-14 15:00:59.681,-0.006352157465049199,-0.9415852293676259,-0.3559651423473747,-5.58330852072686E-4,-0.007988284341990948,-0.012134226970374584,0.7095540165901184,0.4902909994125366,0.28401899337768555,0.4189029932022095
2021-01-14 15:00:59.691,-0.005619216482250057,-0.9379204925225705,-0.3564537787924007,-0.0011691960971802473,-0.011653476394712925,-0.011523362249135971,0.7095890045166016,0.4902920126914978,0.2840240001678467,0.4188379943370819
2021-01-14 15:00:59.701,-0.0029317650715915524,-0.93840910463917,-0.35718672129572654,-0.002390926703810692,-0.013486071489751339,-0.012745092622935772,0.7096199989318848,0.4902940094470978,0.28402501344680786,0.4187830090522766
2021-01-14 15:00:59.711,-0.005374902821317011,-0.93523307722442,-0.3596298548640037,-0.0017800614004954696,-0.014096937142312527,-0.012134226970374584,0.7096570134162903,0.4902920126914978,0.28402599692344666,0.4187229871749878
2021-01-14 15:00:59.721,-0.0051305887802523,-0.9335228861594687,-0.36036279736732946,6.633996381424367E-4,-0.011042610742151737,-0.011523362249135971,0.7096899747848511,0.49028900265693665,0.28402701020240784,0.4186689853668213
2021-01-14 15:00:59.731,-0.006596471125982245,-0.9323013072111168,-0.35938552447727745,0.003106860676780343,-0.009820881299674511,-0.011523362249135971,0.7097089886665344,0.4902839958667755,0.28404700756073,0.4186280071735382
2021-01-14 15:00:59.741,-0.005619216482250057,-0.9327899193277164,-0.35987416092230345,0.006161186844110489,-0.008599149994552135,-0.012134226970374584,0.7097179889678955,0.49028199911117554,0.2840780019760132,0.41859400272369385
2021-01-14 15:00:59.751,-0.0031760787325245993,-0.9318126950945173,-0.3596298548640037,0.00738291721791029,-0.009210015647113323,-0.012134226970374584,0.7097160220146179,0.4902830123901367,0.28412601351737976,0.4185659885406494
2021-01-14 15:00:59.761,-0.003909020095455403,-0.9345001103926678,-0.36011846698060324,0.007993782870471478,-0.009820881299674511,-0.01030163187533617,0.7097089886665344,0.4902839958667755,0.2841790020465851,0.41854000091552734
2021-01-14 15:00:59.771,-0.00415333375638845,-0.9364546561727718,-0.3588969123606779,0.00860464759171009,-0.011042610742151737,-0.01030163187533617,0.7096949815750122,0.49028700590133667,0.2842319905757904,0.41852399706840515
2021-01-14 15:00:59.781,-0.008062353851843852,-0.9391420714709223,-0.36060710342562924,0.009215513244271278,-0.007377419620752335,-0.009690766222774982,0.7096790075302124,0.4902929961681366,0.2842850089073181,0.41850900650024414
2021-01-14 15:00:59.791,-0.010016863899571554,-0.9423181961993781,-0.3584082759156519,0.009215513244271278,-0.007377419620752335,-0.009690766222774982,0.7096790075302124,0.4902929961681366,0.2842850089073181,0.41850900650024414
2021-01-14 15:00:59.801,-0.010994119303567067,-0.9413408746524732,-0.3576753334123261,0.011048109270632267,-0.0037122280336916447,-0.01030163187533617,0.709650993347168,0.4902929961681366,0.28435200452804565,0.4185110032558441
2021-01-14 15:00:59.811,-0.0102611775605046,-0.9423181961993781,-0.3559651423473747,0.012269839644432068,-4.703662489191629E-5,-0.009079900570213795,0.7096059918403625,0.4902949929237366,0.28443899750709534,0.41852501034736633
2021-01-14 15:00:59.821,-0.008550981173709947,-0.9413408746524732,-0.3569423909090003,0.01471330039203167,0.003618154674768448,-0.009690766222774982,0.7095490097999573,0.4902940094470978,0.2845410108566284,0.4185529947280884
2021-01-14 15:00:59.831,-0.006596471125982245,-0.9401192957041214,-0.3554765059023487,0.015935031697154045,0.004839885048568249,-0.009079900570213795,0.7094759941101074,0.4902940094470978,0.28466299176216125,0.41859298944473267
